2017/01/10,11:00,3164.630,3167.050,3163.830,3167.050,2780704.00,3076358144.00
2017/01/10,11:05,3165.970,3167.110,3165.420,3166.670,2485568.00,2836127744.00
2017/01/10,11:10,3165.720,3166.970,3164.710,3165.890,2308880.00,2493054976.00
2017/01/10,11:15,3165.730,3166.410,3164.650,3165.730,2108640.00,2277105664.00
2017/01/10,11:20,3165.890,3168.560,3165.080,3168.130,2598536.00,2715787264.00
2017/01/10,11:25,3168.360,3169.790,3167.840,3169.550,2713528.00,2781315072.00
2017/01/10,11:30,3169.740,3169.850,3168.150,3169.170,2255296.00,2356772864.00
2017/01/10,13:05,3169.560,3170.750,3169.120,3169.120,3376792.00,3148636160.00
2017/01/10,13:10,3169.450,3170.240,3168.180,3169.170,2166800.00,2317983744.00
2017/01/10,13:15,3168.790,3169.110,3166.850,3167.870,2327680.00,2551767040.00
2017/01/10,13:20,3167.390,3168.290,3166.970,3167.090,2236920.00,2513461248.00
2017/01/10,13:25,3166.950,3167.520,3165.900,3166.280,2296984.00,2651365376.00
2017/01/10,13:30,3166.190,3166.970,3164.610,3164.610,2550424.00,2881298432.00
2017/01/10,13:35,3164.600,3166.110,3164.320,3165.630,2893056.00,3228295168.00
2017/01/10,13:40,3166.300,3169.350,3166.300,3168.860,4724280.00,4310368256.00
2017/01/10,13:45,3168.760,3170.190,3168.570,3170.080,3971784.00,3853549568.00
2017/01/10,13:50,3169.290,3170.140,3168.270,3169.350,3488824.00,3632873472.00
2017/01/10,13:55,3168.530,3168.930,3167.430,3167.700,3324632.00,3500482560.00
2017/01/10,14:00,3167.750,3170.230,3167.750,3169.980,3773456.00,3756990464.00
2017/01/10,14:05,3169.230,3172.930,3169.230,3172.270,4098152.00,3949805568.00
2017/01/10,14:10,3172.610,3174.540,3172.230,3173.070,3489136.00,3591847936.00
2017/01/10,14:15,3173.650,3173.960,3171.270,3171.410,2930464.00,3111665664.00
2017/01/10,14:20,3171.240,3171.450,3168.290,3168.470,3124576.00,3407216640.00
2017/01/10,14:25,3168.160,3169.070,3167.210,3167.490,3090208.00,3431301120.00
2017/01/10,14:30,3167.450,3167.870,3163.310,3163.980,4423776.00,4907319296.00
2017/01/10,14:35,3163.790,3165.170,3163.560,3164.410,3628928.00,3798007808.00
2017/01/10,14:40,3164.180,3164.520,3159.490,3159.910,5668176.00,6044581888.00
2017/01/10,14:45,3160.250,3163.510,3159.580,3162.650,4113504.00,4495654912.00
2017/01/10,14:50,3163.660,3163.910,3162.770,3163.480,3940832.00,4386832384.00
2017/01/10,14:55,3163.050,3163.060,3160.230,3160.750,5467216.00,5978275840.00
2017/01/10,15:00,3160.400,3161.670,3160.030,3161.670,5532000.00,6052364288.00
2017/01/11,09:35,3156.690,3157.060,3154.220,3154.400,9410625.00,10704502784.00
2017/01/11,09:40,3154.380,3156.220,3152.390,3156.220,6575563.00,7192262656.00
2017/01/11,09:45,3155.580,3156.520,3155.210,3155.630,6302442.00,6492266496.00
2017/01/11,09:50,3155.630,3161.560,3155.150,3161.010,6313010.00,6054060032.00
2017/01/11,09:55,3161.220,3164.780,3160.200,3164.570,5500096.00,5557282816.00
2017/01/11,10:00,3164.990,3167.010,3164.830,3166.000,5809048.00,5548851200.00
2017/01/11,10:05,3165.680,3165.920,3162.520,3163.300,4430204.00,4558979072.00
2017/01/11,10:10,3162.860,3163.240,3160.960,3161.460,3553740.00,3856461824.00
2017/01/11,10:15,3161.990,3162.550,3160.980,3160.980,3845944.00,3835633664.00
2017/01/11,10:20,3161.440,3161.440,3159.540,3160.480,3735920.00,3981856768.00
2017/01/11,10:25,3160.790,3161.280,3159.690,3160.390,3222528.00,3506429952.00
2017/01/11,10:30,3161.140,3161.140,3158.800,3158.980,2936324.00,3245862912.00
2017/01/11,10:35,3158.480,3158.830,3155.920,3157.460,3898384.00,4264243200.00
2017/01/11,10:40,3157.490,3159.100,3156.820,3157.900,3024156.00,3672055808.00
2017/01/11,10:45,3157.600,3157.860,3153.710,3154.080,3732928.00,4156506112.00
2017/01/11,10:50,3154.100,3155.970,3153.420,3155.390,2710752.00,3085860864.00
2017/01/11,10:55,3155.430,3156.590,3154.610,3156.340,2024032.00,2373115904.00
2017/01/11,11:00,3156.690,3158.120,3156.050,3156.080,2110432.00,2391539712.00
2017/01/11,11:05,3156.780,3156.780,3152.270,3153.200,2956824.00,3132563456.00
2017/01/11,11:10,3152.620,3156.330,3152.620,3155.490,2575976.00,2969698304.00
2017/01/11,11:15,3155.780,3156.640,3155.080,3155.080,2274992.00,2625781760.00
2017/01/11,11:20,3155.070,3155.980,3153.680,3153.730,2130224.00,2409119744.00
2017/01/11,11:25,3153.790,3154.070,3148.910,3149.380,3591944.00,3786031104.00
2017/01/11,11:30,3149.160,3149.160,3144.990,3144.990,3889728.00,4050362368.00
2017/01/11,13:05,3144.500,3144.500,3141.540,3143.010,4608728.00,4674224128.00
2017/01/11,13:10,3142.880,3142.920,3137.600,3138.310,3301664.00,3443621888.00
2017/01/11,13:15,3137.790,3143.170,3137.060,3143.040,3597496.00,3827916800.00
2017/01/11,13:20,3142.810,3142.890,3140.840,3142.030,2377328.00,2559827968.00
2017/01/11,13:25,3142.100,3143.240,3141.630,3142.380,2166104.00,2353790976.00
2017/01/11,13:30,3142.420,3142.970,3141.680,3142.430,2141280.00,2239725568.00
